"","X","probeset_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","transcript_cluster_id","seqname","strand","start","stop","total_probes","gene_assignment","mrna_assignment","swissprot","unigene","GO_biological_process","GO_cellular_component","GO_molecular_function","pathway","protein_domains","crosshyb_type","category"
"42",22637,17380509,-1.03269704626198,6.73854668979543,-4.78975140651104,0.00324148907513357,0.994865964162296,0.703159620558385,17380509,"chr2","+",176708328,176722781,9,"ENSMUST00000108980 // Gm14305 // predicted gene 14305 [Source:MGI Symbol;Acc:MGI:3709632] // --- // --- /// NM_001099327.1 // 100043387 // Mus musculus predicted gene, 100043387 (100043387), mRNA. // --- // --- /// NM_001100416.2 // OTTMUSG00000016609 // Mus musculus predicted gene, OTTMUSG00000016609 (OTTMUSG00000016609), mRNA. // --- // --- /// ENSMUST00000108981 // Gm14305 // predicted gene 14305 [Source:MGI Symbol;Acc:MGI:3709632] // --- // --- /// ENSMUST00000108983 // Gm14305 // predicted gene 14305 [Source:MGI Symbol;Acc:MGI:3709632] // --- // ---","ENSMUST00000108980 // ensGene // predicted gene 14305 [Source:MGI Symbol;Acc:MGI:3709632] // chr2 // --- // --- // --- // --- // --- /// NM_001099327.1 // blat // Mus musculus predicted gene, 100043387 (100043387), mRNA. // chr2 // --- // --- // --- // --- // --- /// NM_001100416.2 // blat // Mus musculus predicted gene, OTTMUSG00000016609 (OTTMUSG00000016609), mRNA. // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000108981 // ensGene // predicted gene 14305 [Source:MGI Symbol;Acc:MGI:3709632] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000108983 // ensGene // predicted gene 14305 [Source:MGI Symbol;Acc:MGI:3709632] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"43",13457,17291193,1.09463798666545,5.21286519487195,4.75435333938591,0.00335905031889007,0.994865964162296,0.701106434002049,17291193,"chr13","-",23580675,23581462,4,"ENSMUST00000167478 // Gm17658 // predicted gene, 17658 [Source:MGI Symbol;Acc:MGI:4937292] // --- // ---","ENSMUST00000167478 // ensGene // predicted gene, 17658 [Source:MGI Symbol;Acc:MGI:4937292] // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"44",23893,17393764,-1.92886931444396,4.46890791797172,-4.71611001574577,0.0034915325951456,0.994865964162296,0.698851904813831,17393764,"chr2","-",157562361,157562447,11,"ENSMUST00000104797 // AL672259.1 // --- // --- // ---","ENSMUST00000104797 // ensGene // --- // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"45",33154,17486254,1.03056871510533,5.79696606385455,4.70842221006298,0.00351887464593477,0.994865964162296,0.698394075528859,17486254,"chr7","-",8086047,8093037,8,"NR_015598.1 // 2810047C21Rik1 // Mus musculus RIKEN cDNA 2810047C21 gene 1 (2810047C21Rik1), non-coding RNA. // --- // ---","NR_015598.1 // blat // Mus musculus RIKEN cDNA 2810047C21 gene 1 (2810047C21Rik1), non-coding RNA. // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"46",15693,17312032,-0.745549748195218,8.1994635197975,-4.65313131883006,0.00372282940281028,0.994865964162296,0.695055043803636,17312032,"chr15","+",66929607,66931107,20,"ENSMUST00000170557 // Gm17035 // predicted gene 17035 [Source:MGI Symbol;Acc:MGI:4937862] // --- // ---","ENSMUST00000170557 // ensGene // predicted gene 17035 [Source:MGI Symbol;Acc:MGI:4937862] // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"47",28832,17444913,-0.729152054272961,6.36947372446228,-4.58631789375616,0.00398739687833067,0.994865964162296,0.690909231765489,17444913,"chr5","+",148741840,148743139,20,"NR_028285.1 // 2210417A02Rik // Mus musculus RIKEN cDNA 2210417A02 gene (2210417A02Rik), non-coding RNA. // --- // --- /// ENSMUST00000150265 // 2210417A02Rik // RIKEN cDNA 2210417A02 gene [Source:MGI Symbol;Acc:MGI:1917388] // --- // ---","NR_028285.1 // blat // Mus musculus RIKEN cDNA 2210417A02 gene (2210417A02Rik), non-coding RNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000150265 // ensGene // RIKEN cDNA 2210417A02 gene [Source:MGI Symbol;Acc:MGI:1917388] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"48",29460,17450434,-0.963872469418222,8.49993862594826,-4.58461176059398,0.00399442636543466,0.994865964162296,0.690801741878845,17450434,"chr5","-",105014153,105053561,9,"NM_029509.4 // Gbp8 // Mus musculus guanylate-binding protein 8 (Gbp8), mRNA. // --- // --- /// ENSMUST00000031235 // Gbp8 // guanylate-binding protein 8 [Source:MGI Symbol;Acc:MGI:1923324] // --- // --- /// ENSMUST00000072890 // Gbp8 // guanylate-binding protein 8 [Source:MGI Symbol;Acc:MGI:1923324] // --- // --- /// ENSMUST00000112718 // Gbp8 // guanylate-binding protein 8 [Source:MGI Symbol;Acc:MGI:1923324] // --- // ---","NM_029509.4 // blat // Mus musculus guanylate-binding protein 8 (Gbp8), mRNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000031235 // ensGene // guanylate-binding protein 8 [Source:MGI Symbol;Acc:MGI:1923324] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000072890 // ensGene // guanylate-binding protein 8 [Source:MGI Symbol;Acc:MGI:1923324] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000112718 // ensGene // guanylate-binding protein 8 [Source:MGI Symbol;Acc:MGI:1923324] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"49",37781,17531705,-0.9168904952893,7.16352574244272,-4.5699195461575,0.00405554436006181,0.994865964162296,0.689872709209554,17531705,"chr9","-",111054835,111057270,24,"NM_017466.4 // Ccrl2 // Mus musculus chemokine (C-C motif) receptor-like 2 (Ccrl2), mRNA. // --- // --- /// ENSMUST00000111888 // Ccrl2 // chemokine (C-C motif) receptor-like 2 [Source:MGI Symbol;Acc:MGI:1920904] // --- // ---","NM_017466.4 // blat // Mus musculus chemokine (C-C motif) receptor-like 2 (Ccrl2), mRNA. // chr9 // --- // --- // --- // --- // --- /// ENSMUST00000111888 // ensGene // chemokine (C-C motif) receptor-like 2 [Source:MGI Symbol;Acc:MGI:1920904] // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"50",26480,17419405,1.28614472161367,5.49556631152536,4.56118394762768,0.00409238513901712,0.994865964162296,0.689317436646044,17419405,"chr4","+",132309465,132309600,20,"NR_029412.1 // Snora16a // Mus musculus small nucleolar RNA, H/ACA box 16A (Snora16a), small nucleolar RNA. // --- // --- /// ENSMUST00000083163 // Snora16a // small nucleolar RNA, H/ACA box 16A [Source:MGI Symbol;Acc:MGI:4361141] // --- // ---","NR_029412.1 // blat // Mus musculus small nucleolar RNA, H/ACA box 16A (Snora16a), small nucleolar RNA. // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000083163 // ensGene // small nucleolar RNA, H/ACA box 16A [Source:MGI Symbol;Acc:MGI:4361141] // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"51",36153,17514541,1.71059271031613,8.3842713397683,4.5509371895297,0.00413608270748586,0.994865964162296,0.688663341459793,17514541,"chr9","+",7502352,7510240,20,"NM_019471.2 // Mmp10 // Mus musculus matrix metallopeptidase 10 (Mmp10), mRNA. // --- // --- /// ENSMUST00000034488 // Mmp10 // matrix metallopeptidase 10 [Source:MGI Symbol;Acc:MGI:97007] // --- // ---","NM_019471.2 // blat // Mus musculus matrix metallopeptidase 10 (Mmp10), mRNA. // chr9 // --- // --- // --- // --- // --- /// ENSMUST00000034488 // ensGene // matrix metallopeptidase 10 [Source:MGI Symbol;Acc:MGI:97007] // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"52",34193,17494783,-0.826364767388553,4.66853012429006,-4.54700693680623,0.00415298332825954,0.994865964162296,0.688411660655814,17494783,"chr7","-",108120470,108120527,6,"ENSMUST00000157612 // U7 // U7 small nuclear RNA  [Source:RFAM;Acc:RF00066] // --- // ---","ENSMUST00000157612 // ensGene // U7 small nuclear RNA  [Source:RFAM;Acc:RF00066] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"53",12951,17287099,-0.77591421921291,6.47073912630152,-4.54221110105086,0.00417371205464066,0.994865964162296,0.688103951166748,17287099,"chr13","+",48871112,48875460,21,"ENSMUST00000123212 // Gm8619 // predicted gene 8619 [Source:MGI Symbol;Acc:MGI:3645592] // --- // ---","ENSMUST00000123212 // ensGene // predicted gene 8619 [Source:MGI Symbol;Acc:MGI:3645592] // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"54",12389,17283086,-0.671086969679824,3.33015331856351,-4.54134045973296,0.00417748771632326,0.994865964162296,0.688048018455489,17283086,"chr12","-",95378845,95378951,10,"ENSMUST00000083038 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000083038 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr12 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"55",28092,17436556,-0.848649541928178,4.48331319786592,-4.5329919866543,0.00421388898884258,0.994865964162296,0.687510579517081,17436556,"chr5","+",34162324,34162426,10,"ENSMUST00000104266 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000104266 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"56",28349,17439239,-0.732107860618856,4.42927559775791,-4.5210442550098,0.00426660999584783,0.994865964162296,0.686737935350047,17439239,"chr5","+",94377340,94385079,8,"ENSMUST00000097477 // AA792892 // expressed sequence AA792892 [Source:MGI Symbol;Acc:MGI:2140789] // --- // ---","ENSMUST00000097477 // ensGene // expressed sequence AA792892 [Source:MGI Symbol;Acc:MGI:2140789] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"57",40002,17547988,-1.17963575362072,7.09124693066355,-4.51901536391437,0.00427563668767817,0.994865964162296,0.68660631873614,17547988,"chr17","+",12752777,12753713,21,"XR_105830.1 // Gm19270 // PREDICTED: Mus musculus predicted gene, 19270 (Gm19270), miscRNA. // --- // --- /// XR_141809.1 // Gm19270 // PREDICTED: Mus musculus predicted gene, 19270 (Gm19270), miscRNA. // --- // --- /// XR_141503.1 // Gm19270 // PREDICTED: Mus musculus predicted gene, 19270 (Gm19270), miscRNA. // --- // ---","XR_105830.1 // blat // PREDICTED: Mus musculus predicted gene, 19270 (Gm19270), miscRNA. // chr17 // --- // --- // --- // --- // --- /// XR_141809.1 // blat // PREDICTED: Mus musculus predicted gene, 19270 (Gm19270), miscRNA. // chr17 // --- // --- // --- // --- // --- /// XR_141503.1 // blat // PREDICTED: Mus musculus predicted gene, 19270 (Gm19270), miscRNA. // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"58",12756,17285680,1.15376641286733,7.15809623236369,4.48375179735303,0.00443602982634415,0.994865964162296,0.68429951419582,17285680,"chr13","+",21717628,21718115,9,"NM_178206.2 // Hist1h3h // Mus musculus histone cluster 1, H3h (Hist1h3h), mRNA. // --- // --- /// ENSMUST00000091754 // Hist1h3h // histone cluster 1, H3h [Source:MGI Symbol;Acc:MGI:2448349] // --- // ---","NM_178206.2 // blat // Mus musculus histone cluster 1, H3h (Hist1h3h), mRNA. // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000091754 // ensGene // histone cluster 1, H3h [Source:MGI Symbol;Acc:MGI:2448349] // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"59",25776,17412391,-0.994291331431405,5.53722740999589,-4.47882199565989,0.00445899014469634,0.994865964162296,0.683974110001135,17412391,"chr4","+",32243733,32246475,26,"ENSMUST00000165661 // D130062J21Rik // RIKEN cDNA D130062J21 gene [Source:MGI Symbol;Acc:MGI:3642664] // --- // ---","ENSMUST00000165661 // ensGene // RIKEN cDNA D130062J21 gene [Source:MGI Symbol;Acc:MGI:3642664] // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"60",24570,17400539,0.695844270847417,7.7244312527687,4.47210844523751,0.00449047461640357,0.994865964162296,0.683529805447806,17400539,"chr3","+",96219916,96220308,24,"NM_178213.3 // Hist2h2ab // Mus musculus histone cluster 2, H2ab (Hist2h2ab), mRNA. // --- // --- /// ENSMUST00000073115 // Hist2h2ab // histone cluster 2, H2ab [Source:MGI Symbol;Acc:MGI:2448314] // --- // ---","NM_178213.3 // blat // Mus musculus histone cluster 2, H2ab (Hist2h2ab), mRNA. // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000073115 // ensGene // histone cluster 2, H2ab [Source:MGI Symbol;Acc:MGI:2448314] // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"61",18821,17343176,-1.29200290966079,7.11617562194093,-4.45360762909862,0.00457854640615165,0.994865964162296,0.682298461875021,17343176,"chr17","-",31161396,31165053,19,"NM_009362.2 // Tff1 // Mus musculus trefoil factor 1 (Tff1), mRNA. // --- // --- /// ENSMUST00000024831 // Tff1 // trefoil factor 1 [Source:MGI Symbol;Acc:MGI:88135] // --- // --- /// ENSMUST00000110776 // Gm3090 // predicted gene 3090 [Source:MGI Symbol;Acc:MGI:3781266] // --- // ---","NM_009362.2 // blat // Mus musculus trefoil factor 1 (Tff1), mRNA. // chr17 // --- // --- // --- // --- // --- /// ENSMUST00000024831 // ensGene // trefoil factor 1 [Source:MGI Symbol;Acc:MGI:88135] // chr17 // --- // --- // --- // --- // --- /// ENSMUST00000110776 // ensGene // predicted gene 3090 [Source:MGI Symbol;Acc:MGI:3781266] // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"62",14588,17301123,-0.948482400059764,5.35737725591463,-4.45100692166094,0.00459108272258185,0.994865964162296,0.682124546717068,17301123,"chr14","+",61607457,61612833,26,"NM_206974.1 // Kcnrg // Mus musculus potassium channel regulator (Kcnrg), transcript variant 2, mRNA. // --- // --- /// NM_001039105.2 // Kcnrg // Mus musculus potassium channel regulator (Kcnrg), transcript variant 1, mRNA. // --- // --- /// ENSMUST00000051184 // Kcnrg // potassium channel regulator [Source:MGI Symbol;Acc:MGI:2685591] // --- // ---","NM_206974.1 // blat // Mus musculus potassium channel regulator (Kcnrg), transcript variant 2, mRNA. // chr14 // --- // --- // --- // --- // --- /// NM_001039105.2 // blat // Mus musculus potassium channel regulator (Kcnrg), transcript variant 1, mRNA. // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000051184 // ensGene // potassium channel regulator [Source:MGI Symbol;Acc:MGI:2685591] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"63",8859,17247332,-0.755618457146547,5.33443585116412,-4.44180094564511,0.00463577149399704,0.994865964162296,0.681507285971749,17247332,"chr11","+",11557421,11579460,21,"ENSMUST00000146304 // Gm11998 // predicted gene 11998 [Source:MGI Symbol;Acc:MGI:3650897] // --- // ---","ENSMUST00000146304 // ensGene // predicted gene 11998 [Source:MGI Symbol;Acc:MGI:3650897] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"64",15221,17307093,-0.959631793778304,6.31875338406807,-4.42105268188426,0.00473830428370668,0.994865964162296,0.680106706221484,17307093,"chr14","-",56733657,56734954,24,"ENSMUST00000113723 // C030013D06Rik // RIKEN cDNA C030013D06 gene [Source:MGI Symbol;Acc:MGI:1924626] // --- // ---","ENSMUST00000113723 // ensGene // RIKEN cDNA C030013D06 gene [Source:MGI Symbol;Acc:MGI:1924626] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"65",26137,17415798,-0.703152858843634,5.12217941798905,-4.41436505687733,0.00477189707738529,0.994865964162296,0.679652473512241,17415798,"chr4","+",99829198,99912788,25,"ENSMUST00000124547 // Efcab7 // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // --- // --- /// ENSMUST00000143994 // Efcab7 // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // --- // --- /// NM_145549.1 // Efcab7 // Mus musculus EF-hand calcium binding domain 7 (Efcab7), mRNA. // --- // --- /// ENSMUST00000106994 // Efcab7 // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // --- // --- /// ENSMUST00000097959 // Efcab7 // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // --- // --- /// ENSMUST00000170632 // Efcab7 // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // --- // --- /// ENSMUST00000136874 // Efcab7 // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // --- // ---","ENSMUST00000124547 // ensGene // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000143994 // ensGene // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // chr4 // --- // --- // --- // --- // --- /// NM_145549.1 // blat // Mus musculus EF-hand calcium binding domain 7 (Efcab7), mRNA. // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000106994 // ensGene // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000097959 // ensGene // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000170632 // ensGene // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000136874 // ensGene // EF-hand calcium binding domain 7 [Source:MGI Symbol;Acc:MGI:2385199] // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"66",24292,17397738,-0.622406545124304,4.03128082491791,-4.36278616351773,0.0050402137907656,0.994865964162296,0.676102772276351,17397738,"chr3","+",55548446,55548552,9,"ENSMUST00000082970 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000082970 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"67",14198,17298908,-0.954625509949247,5.57703362872814,-4.3403563895487,0.00516217733127829,0.994865964162296,0.674533162335502,17298908,"chr14","+",36767425,36767530,9,"ENSMUST00000082843 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000082843 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"68",34875,17501301,-0.727463975877486,6.72014855070571,-4.33848663581692,0.00517249372533666,0.994865964162296,0.674401599086032,17501301,"chr8","+",57639169,57640154,21,"XR_142288.1 // Gm19269 // PREDICTED: Mus musculus predicted gene, 19269 (Gm19269), miscRNA. // --- // --- /// XR_140881.1 // Gm19269 // PREDICTED: Mus musculus predicted gene, 19269 (Gm19269), miscRNA. // --- // ---","XR_142288.1 // blat // PREDICTED: Mus musculus predicted gene, 19269 (Gm19269), miscRNA. // chr8 // --- // --- // --- // --- // --- /// XR_140881.1 // blat // PREDICTED: Mus musculus predicted gene, 19269 (Gm19269), miscRNA. // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
